episode,steps,collisions,timeout,runtime_s,success
227,0,121,0,2.012,0
228,0,122,0,0.508,0
229,0,122,0,2.227,1
230,0,122,0,5.069,1
231,0,123,0,1.906,0
232,0,124,0,0.988,0
233,0,125,0,0.408,0
234,0,125,0,2.246,1
235,0,126,0,2.543,0
236,0,127,0,0.766,0
237,0,128,0,0.678,0
238,0,129,0,0.712,0
239,0,129,0,6.227,1
240,0,130,0,0.914,0
241,0,131,0,12.511,0
242,0,132,0,1.167,0
243,0,133,0,3.051,0
244,0,133,0,2.989,1
245,0,133,0,0.787,1
246,0,133,0,2.582,1
247,0,133,0,4.920,1
248,0,133,0,4.183,1
249,0,134,0,2.143,0
250,0,134,0,8.035,1
251,0,134,0,2.376,1
252,0,135,0,1.847,0
253,0,136,0,0.861,0
254,0,137,0,0.277,0
255,0,137,0,5.673,1
256,0,138,0,1.627,0
257,0,139,0,1.392,0
258,0,140,0,0.317,0
259,0,140,0,18.975,0
260,0,141,0,1.549,0
261,0,142,0,0.671,0
262,0,143,0,1.654,0
263,0,143,0,1.303,1
264,0,143,0,2.787,1
265,0,144,0,2.166,0
266,0,144,0,2.153,1
267,0,145,0,0.655,0
268,0,146,0,0.912,0
269,0,146,0,4.074,1
270,0,146,0,1.216,1
271,0,147,0,2.501,0
272,0,148,0,6.074,0
273,0,149,0,1.597,0
274,0,149,0,8.382,1
275,0,149,0,2.688,1
276,0,149,0,5.222,1
277,0,149,0,3.230,1
278,0,150,0,0.319,0
279,0,150,0,14.489,1
280,0,150,0,3.201,1
281,0,150,0,3.998,1
282,0,151,0,1.538,0
283,0,152,0,2.788,0
284,0,152,0,4.248,1
285,0,152,0,3.438,1
286,0,153,0,0.760,0
287,0,153,0,2.319,1
288,0,154,0,2.947,0
289,0,154,0,2.153,1
290,0,155,0,1.176,0
291,0,155,0,3.813,1
292,0,156,0,2.466,0
293,0,157,0,1.767,0
294,0,158,0,5.710,0
295,0,159,0,0.643,0
296,0,160,0,1.870,0
297,0,160,0,4.208,1
298,0,161,0,0.366,0
299,0,162,0,1.140,0
300,0,163,0,3.037,0
301,0,163,0,3.263,1
302,0,163,0,4.775,1
303,0,164,0,4.408,0
304,0,164,0,1.979,1
305,0,164,0,3.593,1
306,0,165,0,0.876,0
307,0,165,0,1.015,1
308,0,165,0,3.053,1
309,0,166,0,2.846,0
310,0,167,0,0.455,0
311,0,168,0,1.402,0
312,0,168,0,3.670,1
313,0,169,0,1.905,0
314,0,170,0,7.663,0
315,0,170,0,5.834,1
316,0,171,0,1.652,0
317,0,171,0,7.821,1
318,0,172,0,1.131,0
319,0,173,0,1.258,0
320,0,174,0,0.876,0
321,0,174,0,3.291,1
322,0,175,0,2.078,0
323,0,176,0,0.806,0
324,0,177,0,4.893,0
325,0,178,0,0.619,0
326,0,179,0,0.438,0
327,0,179,0,4.007,1
328,0,180,0,0.884,0
329,0,181,0,0.362,0
330,0,181,0,2.311,1
331,0,181,0,3.748,1
332,0,181,0,7.090,1
333,0,181,0,3.030,1
334,0,182,0,1.063,0
335,0,183,0,1.294,0
336,0,183,0,4.118,1
337,0,183,0,4.464,1
338,0,184,0,1.963,0
339,0,185,0,0.698,0
340,0,185,0,2.622,1
341,0,185,0,1.953,1
342,0,185,0,3.165,1
343,0,185,0,2.687,1
344,0,185,0,0.031,1
345,0,185,0,4.354,1
346,0,185,0,2.223,1
347,0,186,0,0.351,0
348,0,186,0,3.193,1
349,0,186,0,19.000,0
350,0,186,0,3.116,1
351,0,187,0,1.862,0
352,0,188,0,0.123,0
353,0,188,0,1.234,1
354,0,189,0,1.617,0
355,0,190,0,0.488,0
356,0,191,0,3.427,0
357,0,191,0,18.532,0
358,0,191,0,2.463,1
359,0,191,0,3.323,1
360,0,192,0,0.924,0
361,0,192,0,7.079,1
362,0,193,0,1.857,0
363,0,194,0,0.402,0
364,0,194,0,1.328,1
365,0,195,0,0.605,0
366,0,196,0,0.472,0
367,0,197,0,1.637,0
368,0,198,0,4.113,0
369,0,199,0,1.285,0
370,0,200,0,0.168,0
371,0,200,0,3.213,1
372,0,201,0,0.748,0
373,0,201,0,1.850,1
374,0,201,0,1.473,1
375,0,202,0,0.316,0
376,0,202,0,2.157,1
377,0,202,0,2.793,1
378,0,203,0,1.746,0
379,0,204,0,14.775,0
380,0,204,0,7.777,1
381,0,204,0,1.873,1
382,0,204,0,4.279,1
383,0,204,0,2.566,1
384,0,204,0,19.020,0
385,0,205,0,1.260,0
386,0,206,0,0.622,0
387,0,207,0,3.104,0
388,0,208,0,3.854,0
389,0,209,0,2.690,0
390,0,210,0,0.893,0
391,0,210,0,2.624,1
392,0,211,0,2.020,0
393,0,212,0,1.426,0
394,0,212,0,6.542,1
395,0,213,0,0.863,0
396,0,214,0,0.987,0
397,0,214,0,6.418,1
398,0,215,0,1.645,0
399,0,216,0,1.870,0
400,0,216,0,1.494,1
401,0,216,0,2.738,1
402,0,216,0,1.081,1
403,0,216,0,5.587,1
404,0,216,0,5.004,1
405,0,216,0,3.971,1
406,0,217,0,0.206,0
407,0,218,0,2.219,0
408,0,218,0,1.131,1
409,0,219,0,4.756,0
410,0,219,0,4.515,1
411,0,219,0,19.085,0
412,0,219,0,2.454,1
413,0,220,0,1.154,0
414,0,220,0,1.730,1
415,0,221,0,0.704,0
