episode,steps,collisions,timeout,runtime_s,success
227,0,92,0,2.475,0
228,0,92,0,19.453,1
229,0,93,0,1.218,0
230,0,93,0,21.724,0
231,0,93,0,4.238,1
232,0,94,0,1.966,0
233,0,95,0,5.867,0
234,0,95,0,7.772,1
235,0,95,0,4.027,1
236,0,96,0,2.133,0
237,0,97,0,4.457,0
238,0,97,0,3.135,1
239,0,97,0,3.129,1
240,0,97,0,7.003,1
241,0,97,0,3.720,1
242,0,97,0,7.541,1
243,0,97,0,8.239,1
244,0,98,0,5.046,0
245,0,99,0,2.236,0
246,0,100,0,2.864,0
247,0,100,0,5.447,1
248,0,100,0,5.785,1
249,0,100,0,0.043,1
250,0,100,0,2.934,1
251,0,101,0,13.483,0
252,0,102,0,1.949,0
253,0,103,0,0.843,0
254,0,104,0,1.287,0
255,0,104,0,2.156,1
256,0,104,0,5.340,1
257,0,105,0,0.306,0
258,0,106,0,2.321,0
259,0,107,0,1.705,0
260,0,108,0,4.695,0
261,0,109,0,1.216,0
262,0,109,0,22.393,0
263,0,110,0,0.765,0
264,0,111,0,7.769,0
265,0,111,0,4.017,1
266,0,112,0,2.209,0
267,0,113,0,22.299,0
268,0,113,0,6.023,1
269,0,113,0,5.385,1
270,0,113,0,3.839,1
271,0,114,0,6.990,0
272,0,114,0,22.118,0
273,0,114,0,4.825,1
274,0,114,0,2.305,1
275,0,115,0,0.674,0
276,0,115,0,3.427,1
277,0,115,0,22.986,0
278,0,115,0,22.138,0
279,0,116,0,9.121,0
280,0,116,0,21.563,0
281,0,116,0,12.876,1
282,0,117,0,3.765,0
283,0,118,0,5.307,0
284,0,119,0,4.935,0
285,0,120,0,0.837,0
286,0,121,0,1.135,0
287,0,122,0,2.854,0
288,0,123,0,1.780,0
289,0,124,0,5.850,0
290,0,124,0,1.987,1
291,0,124,0,2.343,1
292,0,124,0,2.806,1
293,0,125,0,9.368,0
294,0,126,0,6.933,0
295,0,127,0,4.121,0
296,0,127,0,0.048,1
297,0,127,0,22.103,0
298,0,128,0,5.036,0
299,0,128,0,3.626,1
300,0,128,0,24.396,0
301,0,129,0,14.157,0
302,0,129,0,12.321,1
303,0,129,0,23.600,0
304,0,129,0,6.676,1
305,0,129,0,10.889,1
306,0,130,0,1.694,0
307,0,131,0,4.147,0
308,0,132,0,0.317,0
309,0,132,0,22.396,1
310,0,133,0,0.961,0
311,0,133,0,10.001,1
312,0,134,0,6.580,0
313,0,134,0,3.228,1
314,0,134,0,3.454,1
