episode,steps,collisions,timeout,runtime_s,success
227,0,83,0,10.267,1
228,0,83,0,6.250,1
229,0,84,0,2.995,0
230,0,85,0,8.102,0
231,0,85,0,5.682,1
232,0,85,0,7.781,1
233,0,85,0,2.839,1
234,0,86,0,45.434,0
235,0,86,0,3.545,1
236,0,87,0,3.548,0
237,0,88,0,1.878,0
238,0,89,0,0.781,0
239,0,89,0,5.413,1
240,0,89,0,0.674,1
241,0,89,0,4.347,1
242,0,90,0,4.293,0
243,0,90,0,12.073,1
244,0,90,0,7.490,1
245,0,91,0,21.129,0
246,0,91,0,4.157,1
247,0,91,0,11.493,1
248,0,91,0,6.085,1
249,0,91,0,6.161,1
250,0,91,0,6.671,1
251,0,91,0,4.534,1
252,0,91,0,14.977,1
253,0,91,0,64.277,0
254,0,91,0,9.424,1
255,0,91,0,0.596,1
256,0,91,0,5.662,1
257,0,91,0,9.117,1
258,0,91,0,4.918,1
259,0,92,0,34.355,0
260,0,92,0,2.554,1
261,0,92,0,6.673,1
262,0,92,0,0.122,1
263,0,92,0,5.339,1
264,0,92,0,3.183,1
265,0,92,0,11.143,1
266,0,92,0,4.880,1
267,0,92,0,6.636,1
268,0,93,0,2.633,0
269,0,94,0,1.476,0
270,0,94,0,11.139,1
271,0,95,0,2.845,0
272,0,95,0,3.621,1
273,0,96,0,4.021,0
274,0,96,0,9.187,1
275,0,96,0,5.132,1
276,0,97,0,3.725,0
277,0,98,0,1.941,0
278,0,98,0,14.895,1
279,0,98,0,9.979,1
280,0,98,0,9.020,1
281,0,98,0,8.964,1
282,0,99,0,3.246,0
283,0,100,0,0.581,0
284,0,101,0,10.890,0
285,0,102,0,3.921,0
286,0,102,0,9.880,1
287,0,102,0,10.790,1
288,0,102,0,10.281,1
289,0,102,0,4.860,1
290,0,103,0,4.514,0
291,0,104,0,14.142,0
292,0,104,0,9.497,1
293,0,104,0,18.271,1
294,0,105,0,9.927,0
295,0,106,0,0.832,0
296,0,107,0,1.087,0
297,0,107,0,12.243,1
298,0,107,0,11.542,1
299,0,108,0,4.492,0
300,0,109,0,8.902,0
301,0,109,0,3.885,1
302,0,109,0,9.218,1
303,0,109,0,0.223,1
304,0,110,0,1.698,0
305,0,111,0,7.474,0
306,0,112,0,2.123,0
307,0,112,0,41.906,1
308,0,112,0,21.907,1
309,0,112,0,2.853,1
310,0,112,0,3.607,1
311,0,112,0,64.236,0
312,0,112,0,7.999,1
313,0,112,0,0.109,1
314,0,112,0,2.643,1
315,0,113,0,4.535,0
316,0,113,0,7.283,1
317,0,114,0,15.207,0
318,0,114,0,7.793,1
319,0,114,0,8.262,1
320,0,115,0,1.547,0
321,0,116,0,7.737,0
322,0,117,0,5.825,0
323,0,118,0,4.248,0
324,0,118,0,3.126,1
325,0,118,0,6.438,1
326,0,119,0,1.617,0
327,0,119,0,11.195,1
328,0,119,0,2.221,1
329,0,119,0,1.887,1
330,0,119,0,20.908,1
331,0,120,0,7.944,0
332,0,120,0,8.548,1
333,0,120,0,7.949,1
334,0,121,0,6.386,0
335,0,121,0,6.935,1
336,0,121,0,5.617,1
337,0,121,0,9.779,1
338,0,122,0,1.714,0
339,0,122,0,2.427,1
340,0,123,0,1.540,0
341,0,123,0,14.170,1
342,0,123,0,2.399,1
343,0,123,0,3.657,1
344,0,124,0,1.278,0
345,0,124,0,7.826,1
346,0,125,0,4.002,0
347,0,125,0,5.965,1
348,0,125,0,8.647,1
349,0,125,0,13.961,1
350,0,125,0,3.867,1
351,0,126,0,2.074,0
352,0,127,0,2.979,0
353,0,128,0,1.679,0
354,0,128,0,7.504,1
355,0,128,0,4.898,1
356,0,129,0,5.974,0
357,0,129,0,4.762,1
358,0,130,0,0.356,0
359,0,130,0,5.542,1
360,0,130,0,11.030,1
361,0,131,0,1.620,0
362,0,132,0,1.821,0
363,0,133,0,5.348,0
364,0,133,0,5.683,1
365,0,133,0,6.813,1
366,0,133,0,10.559,1
367,0,133,0,13.733,1
368,0,134,0,1.156,0
369,0,135,0,1.435,0
370,0,135,0,63.830,0
371,0,135,0,6.048,1
372,0,136,0,11.718,0
373,0,137,0,4.269,0
374,0,137,0,15.041,1
375,0,138,0,3.963,0
376,0,138,0,12.676,1
377,0,139,0,2.966,0
378,0,140,0,6.801,0
379,0,140,0,7.409,1
380,0,141,0,5.375,0
381,0,141,0,64.425,0
382,0,141,0,8.053,1
383,0,141,0,1.821,1
384,0,141,0,7.346,1
385,0,142,0,4.087,0
386,0,142,0,28.344,1
387,0,142,0,63.158,0
388,0,142,0,13.374,1
389,0,143,0,0.685,0
390,0,143,0,5.078,1
391,0,143,0,13.000,1
392,0,144,0,1.183,0
393,0,145,0,1.542,0
394,0,145,0,3.778,1
395,0,145,0,12.388,1
396,0,146,0,1.295,0
397,0,146,0,7.449,1
398,0,147,0,1.173,0
399,0,147,0,8.638,1
400,0,147,0,0.693,1
401,0,148,0,1.735,0
402,0,148,0,6.164,1
403,0,148,0,63.060,0
404,0,148,0,6.380,1
405,0,148,0,15.708,1
406,0,148,0,11.468,1
407,0,148,0,5.845,1
408,0,149,0,3.771,0
409,0,149,0,10.155,1
410,0,149,0,12.736,1
411,0,149,0,8.079,1
412,0,150,0,3.022,0
413,0,150,0,5.244,1
414,0,150,0,12.117,1
415,0,150,0,63.044,0
416,0,151,0,1.106,0
417,0,151,0,6.712,1
418,0,151,0,4.695,1
419,0,151,0,15.540,1
420,0,151,0,9.630,1
421,0,152,0,7.468,0
422,0,152,0,5.483,1
423,0,153,0,2.738,0
424,0,153,0,13.036,1
425,0,153,0,6.164,1
426,0,154,0,5.152,0
427,0,154,0,5.648,1
428,0,154,0,62.615,0
429,0,154,0,2.711,1
430,0,154,0,6.391,1
431,0,155,0,4.501,0
432,0,156,0,9.353,0
433,0,156,0,4.126,1
434,0,157,0,2.911,0
435,0,158,0,21.033,0
436,0,158,0,10.760,1
437,0,158,0,3.065,1
438,0,159,0,0.906,0
439,0,160,0,6.902,0
440,0,161,0,2.218,0
441,0,161,0,7.255,1
442,0,162,0,18.454,0
443,0,162,0,4.909,1
444,0,163,0,2.355,0
445,0,164,0,3.743,0
446,0,164,0,7.595,1
447,0,164,0,4.750,1
448,0,164,0,1.146,1
449,0,164,0,4.062,1
450,0,164,0,0.127,1
451,0,164,0,9.341,1
452,0,164,0,11.736,1
453,0,164,0,10.260,1
454,0,164,0,10.740,1
455,0,164,0,7.061,1
456,0,165,0,18.486,0
457,0,166,0,5.081,0
458,0,167,0,15.068,0
459,0,167,0,4.459,1
460,0,167,0,9.335,1
461,0,167,0,1.901,1
462,0,168,0,7.319,0
463,0,168,0,65.089,0
464,0,168,0,46.132,1
465,0,169,0,54.452,0
466,0,169,0,7.672,1
467,0,169,0,1.678,1
468,0,170,0,3.607,0
469,0,170,0,12.376,1
470,0,171,0,2.257,0
471,0,172,0,5.462,0
472,0,172,0,5.688,1
473,0,172,0,11.609,1
474,0,172,0,3.043,1
475,0,173,0,1.686,0
476,0,173,0,8.594,1
477,0,173,0,65.991,0
478,0,174,0,6.590,0
479,0,174,0,0.107,1
480,0,175,0,1.960,0
481,0,175,0,7.835,1
482,0,175,0,3.174,1
483,0,176,0,3.503,0
484,0,177,0,1.151,0
485,0,177,0,4.541,1
486,0,178,0,0.944,0
487,0,178,0,67.160,0
488,0,178,0,6.514,1
489,0,178,0,1.408,1
490,0,179,0,10.149,0
491,0,180,0,7.728,0
492,0,180,0,6.454,1
493,0,180,0,11.368,1
494,0,180,0,8.638,1
495,0,180,0,10.983,1
496,0,181,0,4.410,0
497,0,182,0,10.330,0
498,0,183,0,5.763,0
499,0,183,0,11.516,1
500,0,183,0,11.541,1
501,0,183,0,12.034,1
502,0,184,0,1.123,0
503,0,184,0,7.499,1
504,0,184,0,4.905,1
505,0,184,0,9.527,1
506,0,185,0,1.083,0
507,0,185,0,6.957,1
508,0,185,0,13.148,1
509,0,186,0,10.011,0
510,0,186,0,67.089,0
511,0,187,0,45.199,0
512,0,187,0,67.641,0
513,0,188,0,5.775,0
514,0,189,0,5.440,0
515,0,190,0,1.094,0
516,0,191,0,13.917,0
517,0,191,0,1.365,1
518,0,191,0,64.071,0
519,0,191,0,11.000,1
520,0,191,0,6.590,1
521,0,191,0,5.322,1
522,0,191,0,6.067,1
523,0,191,0,8.518,1
524,0,192,0,10.424,0
525,0,192,0,62.623,0
526,0,192,0,3.291,1
527,0,192,0,5.011,1
528,0,192,0,5.373,1
529,0,192,0,3.356,1
530,0,192,0,2.965,1
531,0,192,0,8.707,1
532,0,193,0,3.958,0
533,0,193,0,6.452,1
534,0,193,0,1.404,1
535,0,193,0,5.461,1
536,0,193,0,9.769,1
537,0,194,0,1.419,0
538,0,195,0,8.522,0
539,0,195,0,62.191,0
540,0,196,0,4.069,0
541,0,196,0,5.310,1
542,0,196,0,3.980,1
543,0,196,0,13.131,1
544,0,196,0,5.425,1
545,0,197,0,9.129,0
546,0,198,0,3.475,0
547,0,199,0,3.050,0
548,0,200,0,5.068,0
549,0,201,0,4.084,0
550,0,202,0,58.262,0
551,0,203,0,3.368,0
552,0,204,0,8.354,0
553,0,204,0,2.992,1
554,0,204,0,9.577,1
555,0,205,0,2.398,0
556,0,205,0,12.254,1
557,0,205,0,7.421,1
558,0,205,0,3.902,1
559,0,206,0,4.014,0
560,0,207,0,1.128,0
561,0,208,0,5.053,0
562,0,208,0,13.107,1
563,0,208,0,2.359,1
564,0,209,0,3.686,0
565,0,210,0,7.828,0
566,0,210,0,6.153,1
567,0,211,0,5.264,0
568,0,211,0,2.793,1
569,0,211,0,62.887,0
570,0,212,0,1.982,0
571,0,212,0,4.878,1
572,0,212,0,12.712,1
573,0,212,0,62.808,0
574,0,213,0,8.204,0
575,0,213,0,7.869,1
576,0,214,0,22.684,0
