episode,steps,collisions,timeout,runtime_s,success
227,0,192,0,3.614,0
228,0,193,0,0.957,0
229,0,194,0,4.998,0
230,0,195,0,2.321,0
231,0,196,0,2.657,0
232,0,196,0,65.121,0
233,0,197,0,1.584,0
234,0,198,0,1.235,0
235,0,199,0,6.159,0
236,0,199,0,64.561,0
237,0,199,0,62.475,0
238,0,200,0,3.382,0
239,0,201,0,5.529,0
240,0,202,0,3.102,0
241,0,203,0,2.251,0
242,0,204,0,3.789,0
243,0,204,0,62.775,0
244,0,205,0,1.028,0
245,0,206,0,3.043,0
246,0,207,0,4.891,0
247,0,208,0,3.479,0
248,0,208,0,64.623,0
249,0,209,0,3.652,0
250,0,210,0,1.207,0
251,0,211,0,1.664,0
252,0,212,0,1.602,0
253,0,213,0,1.502,0
254,0,214,0,1.188,0
255,0,215,0,0.801,0
256,0,216,0,3.535,0
257,0,217,0,5.068,0
258,0,218,0,0.760,0
259,0,219,0,2.300,0
260,0,220,0,3.706,0
261,0,221,0,3.324,0
262,0,222,0,1.975,0
263,0,223,0,4.895,0
264,0,224,0,0.737,0
265,0,225,0,3.451,0
266,0,226,0,5.392,0
267,0,227,0,0.864,0
268,0,228,0,3.672,0
269,0,229,0,3.606,0
270,0,230,0,2.526,0
271,0,231,0,3.646,0
272,0,232,0,4.368,0
273,0,233,0,0.893,0
274,0,234,0,1.909,0
275,0,235,0,2.561,0
276,0,236,0,4.253,0
277,0,236,0,65.593,0
278,0,237,0,1.975,0
279,0,238,0,3.586,0
280,0,239,0,2.835,0
281,0,240,0,4.495,0
282,0,241,0,2.815,0
283,0,241,0,65.795,0
284,0,242,0,1.729,0
285,0,243,0,0.740,0
286,0,244,0,0.965,0
287,0,245,0,1.128,0
288,0,246,0,2.566,0
289,0,247,0,0.972,0
290,0,248,0,0.909,0
291,0,249,0,2.965,0
292,0,249,0,65.868,0
293,0,250,0,3.516,0
294,0,251,0,0.855,0
295,0,252,0,3.533,0
296,0,253,0,4.669,0
297,0,254,0,3.311,0
298,0,255,0,2.299,0
299,0,255,0,64.114,0
300,0,255,0,1.570,1
301,0,255,0,64.078,0
302,0,256,0,4.226,0
303,0,257,0,3.301,0
304,0,258,0,1.773,0
305,0,259,0,3.538,0
306,0,259,0,64.251,0
307,0,260,0,2.927,0
308,0,261,0,2.073,0
309,0,262,0,6.056,0
310,0,263,0,3.814,0
311,0,263,0,64.614,0
312,0,263,0,63.888,0
313,0,263,0,61.877,0
314,0,264,0,4.293,0
315,0,265,0,1.553,0
316,0,265,0,61.995,0
317,0,266,0,2.850,0
318,0,266,0,63.686,0
319,0,267,0,2.336,0
320,0,267,0,63.513,0
321,0,268,0,1.494,0
322,0,268,0,64.448,0
323,0,269,0,0.957,0
324,0,270,0,1.757,0
325,0,271,0,0.923,0
326,0,272,0,0.586,0
327,0,273,0,0.623,0
328,0,274,0,3.474,0
329,0,275,0,3.829,0
330,0,276,0,1.667,0
331,0,277,0,1.358,0
332,0,278,0,1.201,0
333,0,279,0,2.431,0
334,0,280,0,2.139,0
335,0,281,0,0.981,0
336,0,282,0,2.385,0
337,0,282,0,65.058,0
338,0,283,0,3.114,0
339,0,284,0,5.215,0
340,0,285,0,5.409,0
341,0,286,0,2.077,0
342,0,286,0,4.771,1
343,0,287,0,2.688,0
344,0,288,0,4.538,0
345,0,289,0,1.073,0
346,0,290,0,3.063,0
347,0,291,0,4.226,0
348,0,292,0,0.617,0
349,0,293,0,3.747,0
350,0,294,0,0.237,0
351,0,294,0,5.873,1
352,0,295,0,1.272,0
353,0,296,0,3.347,0
354,0,297,0,0.887,0
355,0,298,0,4.639,0
356,0,299,0,1.323,0
357,0,300,0,1.809,0
358,0,301,0,2.178,0
359,0,302,0,6.351,0
360,0,302,0,64.308,0
361,0,303,0,1.312,0
362,0,304,0,1.644,0
363,0,305,0,1.467,0
364,0,306,0,2.886,0
365,0,307,0,5.159,0
366,0,307,0,64.432,0
367,0,308,0,2.882,0
368,0,308,0,64.621,0
369,0,309,0,1.863,0
370,0,310,0,3.608,0
371,0,311,0,3.168,0
372,0,312,0,0.802,0
373,0,313,0,3.250,0
374,0,314,0,4.289,0
375,0,315,0,1.042,0
376,0,316,0,3.352,0
377,0,317,0,1.279,0
378,0,318,0,4.211,0
379,0,319,0,0.655,0
380,0,320,0,0.819,0
381,0,321,0,2.601,0
382,0,322,0,1.433,0
383,0,323,0,2.512,0
384,0,324,0,4.539,0
385,0,325,0,1.023,0
386,0,326,0,3.296,0
387,0,327,0,1.141,0
388,0,328,0,3.822,0
389,0,329,0,1.265,0
390,0,330,0,1.259,0
391,0,331,0,1.531,0
392,0,332,0,1.783,0
393,0,333,0,2.953,0
394,0,334,0,2.674,0
395,0,335,0,5.749,0
396,0,336,0,3.160,0
397,0,337,0,1.932,0
398,0,338,0,2.085,0
399,0,339,0,2.299,0
400,0,340,0,0.816,0
401,0,340,0,61.340,0
402,0,341,0,4.173,0
403,0,342,0,3.377,0
404,0,343,0,0.651,0
405,0,344,0,1.096,0
406,0,345,0,0.493,0
407,0,345,0,6.984,1
408,0,346,0,0.907,0
409,0,347,0,5.875,0
410,0,348,0,2.248,0
411,0,349,0,1.377,0
412,0,350,0,0.876,0
413,0,351,0,3.868,0
414,0,352,0,3.187,0
415,0,353,0,0.433,0
416,0,353,0,62.027,0
417,0,354,0,4.396,0
418,0,355,0,5.642,0
419,0,355,0,63.560,0
420,0,356,0,1.896,0
421,0,357,0,2.946,0
422,0,358,0,2.263,0
423,0,359,0,2.216,0
424,0,359,0,65.149,0
425,0,360,0,1.421,0
426,0,360,0,65.193,0
427,0,361,0,6.153,0
428,0,361,0,64.247,0
429,0,362,0,4.214,0
430,0,363,0,3.541,0
431,0,364,0,1.791,0
432,0,365,0,1.751,0
433,0,365,0,63.494,0
434,0,366,0,0.624,0
435,0,367,0,3.931,0
436,0,368,0,3.965,0
437,0,369,0,0.916,0
438,0,370,0,3.786,0
439,0,371,0,2.341,0
440,0,371,0,64.438,0
441,0,372,0,4.370,0
442,0,373,0,17.029,0
443,0,373,0,3.020,1
444,0,374,0,0.667,0
445,0,375,0,2.779,0
446,0,375,0,0.142,1
447,0,376,0,2.417,0
448,0,377,0,5.286,0
449,0,378,0,3.470,0
450,0,379,0,1.313,0
451,0,380,0,2.638,0
452,0,381,0,2.120,0
453,0,382,0,0.934,0
